Is Group,É Grupo,
Issue,Incidente,
Issued,Emitido,
Item,Item,
Item Code,Código do Item,
Item Name,Nome do Item,
Items,Itens,
Key,Chave,
Keyboard Shortcuts,Atalhos do teclado,
Lab Technician,Técnico de Laboratório,
Last Active,Ativo pela última vez,
Last Name,Sobrenome,
Location,Localização,
Logs,Logs,
Lost,Perdido,
Low,Baixo,
Maintenance,Manutenção,
Manufacturer,Fabricante,
Mappings,Mapeamentos,
Medium,Médio,
Method,Método,
Model,Modelo,
Modified By,Modificado por,
Name,Nome,
Naming Series,Código Dos Documentos,
New,Novo,
Notes,Notas,
OK,Está bem,
On Hold,Em Espera,
Open,Aberto,
Operation,Operação,
Other,Outro,
Overdue,Vencido,
Owner,Proprietário,
Parameter,Parâmetro,
Parent Task,Tarefa Dos Pais,
Passed,Passado,
Pending,Pendente,
Pending Review,Revisão Pendente,
Percent Complete,Percentagem completa,
Percentage,Percentagem,
Phone,Telefone,
Phone Number,Número de telefone,
Planning,Planejamento,
Portal,Portal,
Posting Date,Data da Postagem,
Priority,Prioridade,
Progress,Progresso,
Purchase,Compras,
Purchase Date,Data da Compra,
Purchase Order,Pedido de Compra,
Purchase Receipt,Recibo de Compra,
Qty,Qtd,
Quantity,Quantidade,
Rate,Taxa,
Rating,Rating,
Read Only,Somente Leitura,
Reason,Motivo,
Received,Recebido,
Reference,Referência,
Reference DocType,DocType de Referência,
Reference Doctype,DocType de Referência,
Reference Name,Nome de Referência,
Rejected,Rejeitado,
Reload,Recarregar,
Remarks,Observações,
Reopen,Reabrir,
Resolve,Resolver,
Resolved,Resolvido,
Restore,Restaurar,
Rounded Total,Total Arredondado,
SMS,SMS,
Sales,Vendas,
Sales Manager,Gerente de Vendas,
Sales User,Usuário de Vendas,
Scheduled,Agendado,
Scheduled Date,Data Agendada,
Section,Seção,
Selling Price List,Lista de Preços de Venda,
Serial No,Nº de Série,
Session Defaults,Padrões de Sessão,
Setup,Configuração,
Shipping,Expedição,
Signature,Assinatura,
Signed,Assinado,
Signed On,Inscrito Em,
Small Text,Texto Pequeno,
Sold,Vendido,
Source DocType,DocType de Origem,
Source Warehouse,Armazém de Origem,
Standard,Padrão,
Start,Iniciar,
Status,Status,
Stock Entry,Lançamento no Estoque,
Stock UOM,Unidade de Medida do Estoque,
Student,Aluno,
Subject,Assunto,
Submit,Enviar,
Submitted,Enviado,
Subtotal,Subtotal,
Suspended,Suspenso,
System Manager,Administrador do Sistema,
Task,Tarefa,
Task Description,Descrição da Tarefa,
Task Name,Nome da Tarefa,
Task Type,Tipo de Tarefa,
Tasks,Tarefas,
Template Name,Nome do Modelo,
Terms,Condições,
Text,Texto,
Timestamp,Timestamp,
Title,Título,
To Date,Até a Data,
Tools,Ferramentas,
Total Cost,Custo Total,
Totals,Totais,
Type,Tipo,
UOM,UDM,
Unit,Unidade,
Unknown,Desconhecido,
Unverified,Não Verificado,
Urgent,Urgente,
Valid From,Válido De,
Valid Till,Válida Até,
Valid Upto,Válido Até,
Valuation Rate,Taxa de Avaliação,
Value,Valor,
Verification,Verificação,
Verified By,Verificado Por,
Version,Versão,
View Website,Ver  Site,
Warehouse,Armazém,
Warranty,Garantia,
Workflow State,Status do Fluxo de Trabalho,
Working,Trabalhando,
