Section,Одељак,
Selling Price List,Продајни ценовник,
Serial No,Број серије,
Session Defaults,Подразумеване вредности сесије,
Setup,Поставка,
Shipping,Испорука,
Signature,Потпис,
Signed,Потписано,
Signed On,Потписано на,
Small Text,Краћи текст,
Sold,Продато,
Source DocType,Изворни DocType,
Source Warehouse,Изворно складиште,
Standard,Стандардно,
Start,Почетак,
Started At,Започето у,
Status,Статус,
Stock Entry,Унос залиха,
Stock UOM,Јединица мере залиха,
Student,студент,
Subject,Наслов,
Submit,Поднеси,
Submitted,Поднето,
Subtotal,сума ставке,
Suspended,Суспендован,
System Manager,Систем менаџер,
Task,Задатак,
Task Description,Опис задатка,
Task Name,Назив задатка,
Task Type,Врста задатка,
Tasks,Задаци,
Tax Amount,Износ пореза,
Template Name,Назив шаблона,
Terms,Услови,
Text,Текст,
Timestamp,Временски жиг,
Title,Наслов,
To Date,Датум завршетка,
Toggle Full Width,Пребаци у пуну ширину,
Toggle Theme,Промени тему,
Tools,Алати,
Total Cost,Укупан трошак,
Totals,Укупно,
Type,Врста,
UOM,Јединица мере,
Unit,Јединица,
Unknown,Непознат,
Unverified,Непроверен,
Urgent,Хитно,
User Forum,Кориснички форум,
Valid From,Важи од,
Valid Till,Важи до,
Valid Upto,Важи до,
Valuation Rate,Стопа вредновања,
Value,Вредност,
Verification,Верификација,
Verified By,Верификовано од стране,
Version,Верзија,
View Website,Прикажи веб-сајт,
Warehouse,Складиште,
Warranty,Гаранција,
Workflow State,Статус радног тока,
Working,У раду,
