Sales Manager,Salgschef,
Sales User,Salgsbruger,
Scheduled,Planlagt,
Scheduled Date,Planlagt dato,
Section,Afsnit,
Selling Price List,Salgsprisliste,
Serial No,Serienummer,
Session Defaults,Standard for session,
Setup,Opsætning,
Shipping,Forsendelse,
Signature,Underskrift,
Signed,Underskrevet,
Signed On,Logget på,
Small Text,Lille tekst,
Sold,solgt,
Source DocType,Kilde DocType,
Source Warehouse,Kildelager,
Standard,Standard,
Start,Start,
Status,Status,
Stock Entry,Lagerindtastning,
Stock UOM,Lagerenhed,
Student,Studerende,
Subject,Emne,
Submit,Godkend,
Submitted,Godkendt,
Subtotal,Subtotal,
Suspended,Suspenderet,
System Manager,System Manager,
Task,Opgave,
Task Description,Opgavebeskrivelse,
Task Name,Opgavenavn,
Task Type,Opgavetype,
Tasks,Opgaver,
Template Name,Skabelonnavn,
Terms,Betingelser,
Text,Tekst,
Timestamp,Tidsstempel,
Title,Titel,
To Date,Til dato,
Tools,Værktøj,
Total Cost,Omkostninger i alt,
Totals,Totaler,
Type,Type,
UOM,Måleenhed,
Unit,Enhed,
Unknown,Ukendt,
Unverified,Ubekræftet,
Urgent,Hurtigst muligt,
Valid From,Gældende fra,
Valid Till,Gyldig til,
Valid Upto,Gyldig Upto,
Valuation Rate,Værdiansættelsesbeløb,
Value,Værdi,
Verification,Verifikation,
Verified By,Bekræftet af,
Version,Version,
View Website,Se hjemmeside,
Warehouse,Lager,
Warranty,Garanti,
Workflow State,Workflow stat,
Working,Working,
