Int,முகப்பு,
Inventory,சரக்கு,
Is Active,செயலில் உள்ளது,
Is Group,குழு,
Issue,சிக்கல்,
Issued,வெளியிடப்படுகிறது,
Item,பொருள்,
Item Code,பொருள்  குறியீடு,
Item Name,பொருளின் பெயர்,
Items,பொருட்கள்,
Key,சாவி,
Keyboard Shortcuts,விசைப்பலகை குறுக்குவழிகள்,
Lab Technician,ஆய்வக தொழில்நுட்ப வல்லுனர்,
Last Active,செயலில் கடந்த,
Last Name,கடந்த பெயர்,
Location,இடம்,
Logs,பதிவுகள்,
Lost,லாஸ்ட்,
Low,குறைந்த,
Maintenance,பராமரிப்பு,
Manufacturer,உற்பத்தியாளர்,
Mappings,மேப்பிங்க்ஸ்,
Medium,ஊடகம்,
Method,வகை,
Model,மாதிரி,
Modified By,திருத்தப்பட்ட மூலம்,
Name,பெயர்,
Naming Series,தொடர் பெயரிடும்,
New,புதியது,
Notes,குறிப்புகள்,
On Hold,பிடி,
Open,திறந்த,
Operation,ஆபரேஷன்,
Other,வேறு,
Overdue,காலங்கடந்த,
Owner,சொந்தக்காரர்,
Parameter,அளவுரு,
Parent Task,பெற்றோர் பணி,
Passed,தேர்ச்சி பெற்றது,
Pending,முடிவுபெறாத,
Pending Review,விமர்சனம் நிலுவையில்,
Percent Complete,சதவீதம் முடிந்தது,
Percentage,சதவிதம்,
Phone,தொலைபேசி,
Phone Number,தொலைபேசி எண்,
Planning,திட்டமிடல்,
Portal,போர்டல்,
Posting Date,தேதி தகவல்களுக்கு,
Priority,முதன்மை,
Progress,முன்னேற்றம்,
Purchase,கொள்முதல்,
Purchase Date,கொள்முதல் தேதி,
Purchase Order,ஆர்டர் வாங்க,
Purchase Receipt,ரசீது வாங்க,
Qty,அளவு,
Quantity,அளவு,
Rate,விலை,
Rating,மதிப்பீடு,
Read Only,படிக்க மட்டும்,
Reason,காரணம்,
Received,பெற்றார்,
Reference,குறிப்பு,
Reference DocType,குறிப்பு டாக் டைப்,
Reference Doctype,குறிப்பு Doctype,
Reference Name,குறிப்பு பெயர்,
Rejected,நிராகரிக்கப்பட்டது,
Reload,Reload,
Remarks,கருத்துக்கள்,
Reopen,மீண்டும் திற,
Resolve,தீர்க்க,
Resolved,தீர்க்கப்பட்டது,
Restore,மீட்டமை,
Rounded Total,வட்டமான மொத்த,
SMS,எஸ்எம்எஸ்,
Sales,விற்பனை,
Sales Manager,விற்பனை மேலாளர்,
Sales User,விற்பனை பயனர்,
Scheduled,திட்டமிடப்பட்ட,
Scheduled Date,திட்டமிடப்பட்ட தேதி,
Section,பிரிவு,
Selling Price List,விலை பட்டியல் விற்பனை,
Serial No,இல்லை தொடர்,
Session Defaults,அமர்வு இயல்புநிலைகள்,
Setup,அமைப்பு முறை,
Shipping,கப்பல் வாணிபம்,
Signature,கையொப்பம்,
Signed,கையொப்பமிடப்பட்ட,
Signed On,கையெழுத்திட்டார்,
Small Text,சிறிய உரை,
Sold,விற்கப்பட்டது,
Source DocType,ஆதார ஆவணம்,
Source Warehouse,மூல கிடங்கு,
Standard,நிலையான,
Start,தொடக்கம்,
Status,அந்தஸ்து,
Stock Entry,பங்கு நுழைவு,
Stock UOM,பங்கு மொறட்டுவ பல்கலைகழகம்,
Student,மாணவர்,
Subject,பொருள்,
Submit,Submit &#39;,
Submitted,சமர்ப்பிக்கப்பட்டது,
Subtotal,கூட்டுத்தொகை,
Suspended,இடைநீக்கம்,
System Manager,கணினி மேலாளர்,
Task,பணி,
Task Description,பணி விளக்கம்,
Task Name,பணி பெயர்,
Task Type,பணி வகை,
Tasks,பணிகளை,
Template Name,டெம்பிளேட் பெயர்,
Terms,விதிமுறைகள்,
Text,உரை,
Timestamp,நேர முத்திரை,
Title,தலைப்பு,
To Date,தேதி,
Tools,கருவிகள்,
Total Cost,மொத்த செலவு,
Totals,மொத்த,
Type,மாதிரி,
UOM,UOM,
Unit,அலகு,
Unknown,தெரியாத,
Unverified,சரிபார்க்கப்படாத,
Urgent,அவசரமான,
Valid From,செல்லுபடியாகும்,
Valid Till,செல்லுபடியாகாத காலம்,
Valid Upto,செல்லுபடியாகும்,
Valuation Rate,மதிப்பீட்டு விகிதம்,
Value,மதிப்பு,
Verification,சரிபார்ப்பு,
Verified By,மூலம் சரிபார்க்கப்பட்ட,
Version,பதிப்பு,
View Website,இணையத்தளம் பார்வையிட,
Warehouse,கிடங்கு,
Warranty,உத்தரவாதத்தை,
Workflow State,பணியோட்டம் மாநிலம்,
Working,உழைக்கும்,
