Read Only,Len na čítanie,
Reason,Dôvod,
Received,Prijaté,
Reference,Referencia,
Reference DocType,Referenčný DocType,
Reference Doctype,Reference DocType,
Reference Name,Referenčný názov,
Rejected,Zamítnuto,
Reload,Znovu načítať,
Remarks,Poznámky,
Reopen,znovu otvoriť,
Resolve,Vyriešiť,
Resolved,Vyriešené,
Restore,obnoviť,
Rounded Total,Zaoblený Total,
SMS,SMS,
Sales,Predaj,
Sales Manager,Manažér predaja,
Sales User,Používateľ predaja,
Scheduled,Plánované,
Scheduled Date,Plánované datum,
Section,Oddiel,
Selling Price List,Cenník predaja,
Serial No,Výrobní číslo,
Session Defaults,Predvolené hodnoty relácie,
Setup,Nastavenie,
Shipping,Dodanie,
Signature,Podpis,
Signed,podpísaný,
Signed On,Zapnuté,
Small Text,Krátký text,
Sold,Predané,
Source DocType,Zdroj DocType,
Source Warehouse,Zdroj Warehouse,
Standard,Štandard,
Start,Štart,
Status,Stav,
Stock Entry,Pohyb zásob,
Stock UOM,Skladová MJ,
Student,študent,
Subject,Predmet,
Submit,Potvrdiť,
Submitted,Potvrdené,
Subtotal,medzisúčet,
Suspended,suspendovaný,
System Manager,Správca systému,
Task,Úkol,
Task Description,Popis úlohy,
Task Name,Meno Task,
Task Type,Typ úlohy,
Tasks,úkoly,
Template Name,Názov šablóny,
Terms,Podmínky,
Text,Text,
Timestamp,Časovú pečiatku,
Title,Názov,
To Date,To Date,
Tools,Nástroje,
Total Cost,Celkové náklady,
Totals,Súčty,
Type,Typ,
UOM,UOM,
Unit,jednotka,
Unknown,nevedno,
Unverified,neoverený,
Urgent,Naléhavý,
Valid From,Platnosť od,
Valid Till,Platný do,
Valid Upto,Platné do,
Valuation Rate,Ocenění Rate,
Value,hodnota,
Verification,overenie,
Verified By,Verified By,
Version,Verze,
View Website,Prejsť na webstránku,
Warehouse,sklad,
Warranty,záruka,
Workflow State,Stav toků,
Working,Pracovní,
