Reference,crwdns82030:0crwdne82030:0,
Reference DocType,crwdns148876:0crwdne148876:0,
Reference Doctype,crwdns136700:0crwdne136700:0,
Reference Name,crwdns82118:0crwdne82118:0,
Rejected,crwdns136734:0crwdne136734:0,
Reload,crwdns122270:0crwdne122270:0,
Remarks,crwdns82298:0crwdne82298:0,
Reopen,crwdns82358:0crwdne82358:0,
Repair,crwdns136766:0crwdne136766:0,
Report an Issue,crwdns127512:0crwdne127512:0,
Resolve,crwdns82700:0crwdne82700:0,
Resolved,crwdns82702:0crwdne82702:0,
Restore,crwdns122552:0crwdne122552:0,
Returned,crwdns136892:0crwdne136892:0,
Rounded Total,crwdns82938:0crwdne82938:0,
Running,crwdns136966:0crwdne136966:0,
SMS,crwdns146820:0crwdne146820:0,
Sales,crwdns83534:0crwdne83534:0,
Sales Manager,crwdns83610:0crwdne83610:0,
Sales User,crwdns83850:0crwdne83850:0,
Scheduled,crwdns137034:0crwdne137034:0,
Scheduled Date,crwdns83976:0crwdne83976:0,
Section,crwdns148628:0crwdne148628:0,
Selling Price List,crwdns84260:0crwdne84260:0,
Serial No,crwdns84332:0crwdne84332:0,
Session Defaults,crwdns123422:0crwdne123422:0,
Setup,crwdns137260:0crwdne137260:0,
Shipping,crwdns147040:0crwdne147040:0,
Signature,crwdns147116:0crwdne147116:0,
Signed,crwdns137338:0crwdne137338:0,
Signed On,crwdns137342:0crwdne137342:0,
Small Text,crwdns147144:0crwdne147144:0,
Sold,crwdns85150:0crwdne85150:0,
Source DocType,crwdns137378:0crwdne137378:0,
Source Warehouse,crwdns85198:0crwdne85198:0,
Standard,crwdns123888:0crwdne123888:0,
Start,crwdns85290:0crwdne85290:0,
Started At,crwdns147188:0crwdne147188:0,
Status,crwdns85368:0crwdne85368:0,
Stock Entry,crwdns85572:0crwdne85572:0,
Stock UOM,crwdns85700:0crwdne85700:0,
Subject,crwdns85920:0crwdne85920:0,
Submit,crwdns85938:0crwdne85938:0,
Submitted,crwdns85952:0crwdne85952:0,
Suspended,crwdns137582:0crwdne137582:0,
System Manager,crwdns86428:0crwdne86428:0,
Task,crwdns86578:0crwdne86578:0,
Task Description,crwdns137646:0crwdne137646:0,
Task Name,crwdns137648:0crwdne137648:0,
Task Type,crwdns86602:0crwdne86602:0,
Tasks,crwdns86608:0crwdne86608:0,
Tax Amount,crwdns86634:0crwdne86634:0,
Template Name,crwdns137694:0crwdne137694:0,
Terms,crwdns137708:0crwdne137708:0,
Text,crwdns147326:0crwdne147326:0,
Timestamp,crwdns124804:0crwdne124804:0,
Title,crwdns87474:0crwdne87474:0,
To Date,crwdns87562:0crwdne87562:0,
Toggle Full Width,crwdns124932:0crwdne124932:0,
Toggle Theme,crwdns124940:0crwdne124940:0,
Tools,crwdns87744:0crwdne87744:0,
Total Cost,crwdns137878:0crwdne137878:0,
Totals,crwdns88172:0crwdne88172:0,
Type,crwdns88386:0crwdne88386:0,
UOM,crwdns88432:0crwdne88432:0,
Unit,crwdns112652:0crwdne112652:0,
Unknown,crwdns88610:0crwdne88610:0,
Unverified,crwdns138076:0crwdne138076:0,
Urgent,crwdns138116:0crwdne138116:0,
User Forum,crwdns127520:0crwdne127520:0,
Valid From,crwdns138166:0crwdne138166:0,
Valid Till,crwdns88934:0crwdne88934:0,
Valuation Rate,crwdns88992:0crwdne88992:0,
Value,crwdns89038:0crwdne89038:0,
Verification,crwdns149048:0crwdne149048:0,
Verified By,crwdns138218:0crwdne138218:0,
Version,crwdns151710:0crwdne151710:0,
View Website,crwdns125722:0crwdne125722:0,
Warehouse,crwdns89294:0crwdne89294:0,
Warranty,crwdns89470:0crwdne89470:0,
Workflow State,crwdns143222:0crwdne143222:0,
Working,crwdns112152:0crwdne112152:0,
