Int,Int,
Inventory,Uuzaji,
Is Active,Ni Kazi,
Is Group,Ni Kikundi,
Issue,Suala,
Issued,Iliyotolewa,
Item,Kipengee,
Item Code,Msimbo wa kipengee,
Item Name,Jina la Kipengee,
Items,Vitu,
Key,Muhimu,
Keyboard Shortcuts,Njia za mkato za kibodi,
Lab Technician,Mtaalamu wa Lab,
Last Active,Mwisho Active,
Last Name,Jina la familia,
Location,Eneo,
Logs,Vitambulisho,
Lost,Potea,
Low,Chini,
Maintenance,Matengenezo,
Manufacturer,Mtengenezaji,
Mappings,Mapinduzi,
Medium,Kati,
Method,Njia,
Model,Mfano,
Modified By,Ilibadilishwa na,
Name,Jina,
Naming Series,Mfululizo wa majina,
New,Mpya,
Notes,Vidokezo,
On Hold,Inashikilia,
Open,Fungua,
Operation,Uendeshaji,
Other,Nyingine,
Overdue,Kuondolewa,
Owner,Mmiliki,
Parameter,Kipimo,
Parent Task,Kazi ya Mzazi,
Passed,Imepita,
Pending,Inasubiri,
Pending Review,Mapitio Yasubiri,
Percent Complete,Asilimia Imekamilika,
Percentage,Asilimia,
Phone,Simu,
Phone Number,Nambari ya simu,
Planning,Kupanga,
Portal,Portal,
Posting Date,Tarehe ya Kuchapisha,
Priority,Kipaumbele,
Progress,Maendeleo,
Purchase,Ununuzi,
Purchase Date,Tarehe ya Ununuzi,
Purchase Order,Amri ya Utunzaji,
Purchase Receipt,Receipt ya Ununuzi,
Qty,Uchina,
Quantity,Wingi,
Rate,Kiwango,
Rating,Upimaji,
Read Only,Soma tu,
Reason,Sababu,
Received,Imepokea,
Reference,Kumbukumbu,
Reference DocType,Aina ya Hati ya Marejeo,
Reference Doctype,Rejea DocType,
Reference Name,Jina la Marejeleo,
Rejected,Imekataliwa,
Reload,Pakia tena,
Remarks,Maelezo,
Reopen,Fungua tena,
Resolve,Suluhisha,
Resolved,Imesuluhishwa,
Restore,Rejesha,
Rounded Total,Imejaa Jumla,
SMS,SMS,
Sales,Mauzo,
Sales Manager,Meneja wa Mauzo,
Sales User,Mtumiaji wa Mauzo,
Scheduled,Imepangwa,
Scheduled Date,Tarehe iliyopangwa,
Section,Sehemu,
Selling Price List,Orodha ya Bei ya Kuuza,
Serial No,Serial No,
Session Defaults,Defavers ya Kikao,
Setup,Kuweka,
Shipping,Utoaji,
Signature,Sahihi,
Signed,Iliingia,
Signed On,Iliyosainiwa,
Small Text,Nakala ndogo,
Sold,Inauzwa,
Source DocType,DocType ya Chanzo,
Source Warehouse,Ghala la Chanzo,
Standard,Kiwango,
Start,Anza,
Status,Hali,
Stock Entry,Entry Entry,
Stock UOM,UOM ya hisa,
Student,Mwanafunzi,
Subject,Somo,
Submit,Tuma,
Submitted,Iliwasilishwa,
Subtotal,jumla ndogo,
Suspended,Imesimamishwa,
System Manager,Meneja wa Mfumo,
Task,Kazi,
Task Description,Maelezo ya Kazi,
Task Name,Jina la Task,
Task Type,Aina ya Kazi,
Tasks,Kazi,
Template Name,Jina la Kigezo,
Terms,Masharti,
Text,Nakala,
Timestamp,Timestamp,
Title,Kichwa,
To Date,Mpaka leo,
Tools,Zana,
Total Cost,Gharama ya jumla,
Totals,Jumla,
Type,Weka,
UOM,UOM,
Unit,Kitengo,
Unknown,Haijulikani,
Unverified,Haijathibitishwa,
Urgent,Haraka,
Valid From,Halali Kutoka,
Valid Till,Halali Mpaka,
Valid Upto,Upto halali,
Valuation Rate,Kiwango cha thamani,
Value,Thamani,
Verification,Uhakiki,
Verified By,Imehakikishwa na,
Version,Toleo,
View Website,Tazama Tovuti,
Warehouse,Ghala,
Warranty,Warranty,
Workflow State,Nchi ya Workflow,
Working,Kufanya kazi,
