Owner,vlasnik,
Parameter,Parametar,
Parent Task,Zadatak roditelja,
Passed,Prošao,
Paused,Pauzirano,
Pending,Čekanje,
Pending Review,Na čekanju,
Percentage,Postotak,
Phone,Telefon,
Phone Number,Telefonski broj,
Planning,Planiranje,
Portal,Portal,
Posting Date,Datum Knjiženja,
Primary Email,Primarna e-pošta,
Primary Phone,Primarni telefon,
Priority,Prioritet,
Progress,Napredak,
Purchase,Kupiti,
Purchase Date,Datum kupovine,
Purchase Order,Narudžbenica,
Purchase Receipt,Račun kupnje,
Qty,Kol,
Quantity,Količina,
Rate,Cijena,
Rating,Ocjena,
Read Only,Samo za Čitanje,
Reason,Razlog,
Received,primljen,
Reference,Upućivanje,
Reference DocType,Referentni DocType,
Reference Doctype,Referentna DOCTYPEhtml,
Reference Name,Referentno ime,
Rejected,Odbijen,
Reload,Ponovo učitaj,
Remarks,Primjedbe,
Reopen,Ponovo otvoriti,
Repair,Popravi,
Repair Details,Detalji Popravke,
Report an Issue,Prijavi Slučaj,
Resolve,Riješi,
Resolved,Riješeno,
Restore,Vrati,
Returned,Vraćeno,
Rounded Total,Zaokruženi iznos,
Running,Obrađivanje u toku,
SMS,SMS,
Sales,Prodaja,
Sales Manager,Sales Manager,
Sales User,Sales korisnika,
Scheduled,Planirano,
Scheduled Date,Planski datum,
Section,Sekcija,
Selling Price List,Prodajni cjenik,
Serial No,Serijski br,
Session Defaults,Sesije zadano,
Setup,Podešavanje,
Shipping,Dostava,
Signature,Potpis,
Signed,Potpisano,
Signed On,Signed On,
Small Text,Mali tekst,
Sold,prodan,
Source DocType,Izvorni DocType,
Source Warehouse,Izvorno skladište,
Standard,Standardno,
Start,početak,
Started At,Počelo u,
Status,Status,
Stock Entry,Kataloški Stupanje,
Stock UOM,Kataloški UOM,
Student,Student,
Subject,Predmet,
Submit,Potvrdi,
Submitted,Potvrđeno,
Subtotal,suma stavke,
Suspended,Suspendirano,
System Manager,System Manager,
Task,Zadatak,
Task Description,Opis zadatka,
Task Name,Task Name,
Task Type,Tip zadatka,
Tasks,zadataka,
Tax Amount,PDV Iznos,
Template Name,template Name,
Terms,Uvjeti,
Text,Tekst,
Timestamp,Vremenska oznaka,
Title,Naslov,
To Date,Za datum,
Toggle Full Width,Prebaci punu širinu,
Toggle Theme,Prebaci temu,
Tools,Alati,
Total Cost,Ukupan trošak,
Totals,Ukupan rezultat,
Type,Vrsta,
UOM,UOM,
Unit,Jedinica,
Unknown,nepoznat,
Unverified,Neprovereno,
Urgent,Hitan,
User Forum,Forum Korisnika,
Valid From,Vrijedi od,
Valid Till,Valid Till,
Valid Upto,Vrijedi do,
Valuation Rate,Procijenjena Vrijednost,
Value,Vrijednost,
Verification,Verifikacija,
Verified By,Ovjeren od strane,
Version,Verzija,
View Website,Pogledaj web stranicu,
Warehouse,Skladište,
Warranty,Garancija,
Workflow State,Radni Tok Stanje,
Working,U toku,
