Currently Paired,現在 ペアリング,
Custom,カスタム,
Customer,顧客,
Customer Accepted,受け入れられる顧客,
Customer Approval,顧客の承認,
Customer Email,顧客メール,
Customer Full Name,顧客のフルネーム,
Customer ID,顧客ID,
Customer Lifetime Value,顧客生涯価値,
Customer Name,顧客名,
Customer Phone,顧客電話,
Customer Type,顧客タイプ,
Customer Upgrade Request,顧客アップグレードリクエスト,
Customer's Stated Issue,お客様の課題,
D,ダイバーシティ,
Daily Playing Schedule Explained,毎日のプレイスケジュールの説明,
Damage Observed,ダメージ観察,
Data,データ,
Date,日付,
Date / Time,日付 / 時間,
Date Given,日付 与えられた,
Date Linked,連絡方法,
Date Reported,日程報告,
Date and Time of Unboxing,Unboxingの日付と時刻,
Date of Record,記録の日付,
Date of Return,返品日,
Date of the most recent calibration.,最新の校正日。,
Date when the next calibration is required for compliance.,コンプライアンスのために次の校正が必要な日付。,
Days after the Setup Date that the generated task should start (0 = same day).,生成されたタスクが起動するSetup Date後の日(0 =同じ日)。,
Default,初期値,
Default Company,デフォルトの会社,
Default Inspection Warehouse,デフォルトの点検倉庫,
Default Item Group,デフォルトアイテムグループ,
Default Operations,デフォルト操作,
Default Priority,デフォルトの優先順位,
Default Source Warehouse,デフォルトの出庫元倉庫,
Default Technician,デフォルトの技術者,
Default Value,デフォルト値,
Default priority level for setups created from this template.,このテンプレートから作成されたセットアップのデフォルト優先度レベル。,
Default technician for setups using this template.,このテンプレートを使用してセットアップのためのデフォルトの技術者。,
Defaults,デフォルト,
"Defines reusable defaults for clarinet setup: operations, checklist items, and a list of template tasks. When applied to a Clarinet Initial Setup, this template can populate operations, checklist, and generate scheduled tasks.",clarinet セットアップの再利用可能なデフォルトを定義します。: 操作、チェックリスト項目、テンプレートタスクのリスト。 Clarinet初期設定に適用されると、このテンプレートは、操作、チェックリスト、スケジュールされたタスクを生成できます。,
Delayed,遅延,
Delivered,納品済,
Depends On,依存関係,
Depends on Sequence,シーケンスに依存,
Deposit Paid,預金支払,
Description,説明,
Description / Notes,記述/ノート,
Desk,デスク,
Desk Tuner,デスクチューナー,
"Detailed procedure, acceptance criteria, measurements, or notes.",詳細な手順、受諾基準、測定値、またはノート。,
Details / Notes,詳細・注意事項,
Detected Count,検出されたカウント,
Detections Meta,検出メタ,
Diagnostic Metrics,診断メトリック,
Dictionary used to generate/recognize the marker. Use the same value as printed in your Shooting Kit PDF.,マーカーを生成/認識するために使用される辞書。 Shooting Kit PDF で印刷すると同じ値を使用します。,
Discount (%),割引（％）,
Discount Amount,割引額,
Discount Type,割引タイプ,
Document Name,文書名,
Document Type,文書タイプ,
Draft,ドラフト,
Due Date,期日,
Duplicate Handling,重複処理,
Duplicate Of,重複の,
ERPNext Asset,ERPNextアセット,
ERPNext Asset record for this tool (if tracked financially).,お問い合わせ このツールのアセットレコード(財務的に追跡した場合)。,
ERPNext Item to update (must be a Stock Item). Example: 'Clarinet Pad – 10 mm'.,更新するERPNext項目(在庫項目のみ)。 例: 'Clarinet Pad – 10 mm',
ERPNext Serial No (Inventory),ERPNext シリアル番号(在庫),
Email,Eメール,
Email Address,電子メールアドレス,
Employee / Technician,従業員/技術者,
Employment Status,雇用状況,
Enable to use the printed ArUco marker for scale and perspective correction. Keep the marker flat in the photo.,印刷されたArUcoマーカーをスケールと視点補正に活用できます。 写真にマーカーをフラットに保ちます。,
Enabled,有効,
Enhancements,導入事例,
Entered By,エントリー,
Entry Date,入学日,
Environment Log,環境ログ,
Equipment Preference(s),機器環境設定(s),
Error,エラー,
Estimated Completion,見積もり完了,
Estimated Cost,推定費用,
Estimated Hours,所要時間,
Estimated Materials Cost,推定材料費,
Estimated Total Cost,見積もり総額,
Estimated labor hours required for this setup type.,この設定タイプに必要な推定労働時間。,
Estimated materials cost for this setup project.,このセットアッププロジェクトに想定される材料費。,
Estimated materials cost for this setup type.,想定される材料は、この設定タイプのコストです。,
Estimated total cost for this setup project.,このセットアッププロジェクトの合計コストを見積もりました。,
Estimated total cost including labor and materials.,人件費・材料費等の見積もり,
Estimates & Defaults,見積もりとデフォルト,
"Event log: processing runs, approvals, and inventory postings with user and timestamp.",イベントログ:ユーザとタイムスタンプで実行、承認、在庫投稿を処理する。,
Expected End,期待される端,
Expected End Date,終了予定日,
Expected Return Date,期待されるリターン日付,
Expected Start,期待される開始,
Expected Start Date,開始予定日,
Expected Start Offset (days),期待される開始オフセット(日),
Expected completion date for this setup project.,この設定プロジェクトの完了日が予想されます。,
Expected start date for this setup project.,このセットアッププロジェクトの開始日が予想されます。,
Expired,期限切れ,
Extended line amount (qty × rate). Kept read-only; computed server-side and mirrored client-side.,延長線量(qty×率)。 Keptの読み取り専用;サーバー側とミラー付きクライアント側を計算しました。,
External Work Logs,外部作業ログ,
E♭,ツイート,
E♭ Clarinet,クラリネット,
Failed,失敗した,
Field Label,フィールドラベル,
Field Type,フィールドタイプ,
Field Values,フィールド値,
Final Comments,最終コメント,
Final Qa Checklist,最終Qaチェックリスト,
First Name,お名前（名）,
Float,小数,
"Free‑form notes for this intake (e.g., photo conditions, pad sizes mix, any anomalies).",このインテーク(例、写真条件、パッドサイズミックス、任意の異常)のフリーフォームノート。,
Friendly name for this intake. Use something meaningful like 'Bb Clarinet Pads – Bench 2 – 2025‑08‑20'.,このページの先頭へ 「Bbクラリネットパッド - ベンチ2 - 2025‐08‐20」のような意味のあるものを使用してください。,
From Date,開始日,
Full Name,氏名,
G#/A Key Connection,G#/Aの特長 主関係,
Gaussian Blur (odd),ガウス・ブルー (odd),
General Information,一般情報,
General Notes,一般的な注意事項,
Grand Total,総額,
Headline,見出し,
Hidden,隠された,
High,高,
Hire Date,賃借り日,
History,プロフィール,
Hold,保留,
Hough Circles inverse ratio of accumulator to image resolution. 1.2–2.0 is typical; lower can improve sensitivity.,Hough Circle は、アキュムレータの負の比率をイメージ解像度に逆転させます。 1.2–2.0 は典型的です; より低いは感度を改善できます。,
Hough accumulator threshold. Higher = fewer detections (more strict). Lower if pads are missed.,十分な蓄積者のしきい値。 高い=少ない検出(より厳しい)。 パッドが逃れると下がります。,
Hough dp,ラフ dp,
Hours,時間,
Hours (if Labor),勤務時間(労働時),
Human‑verified final count. This drives the inventory delta by default. Edit if the preview missed or over‑counted any pads.,人格の最終的な計算。 これは、デフォルトで在庫デルタを駆動します。 プレビューが欠落しているか、または任意のパッドをオーバーカウントした場合、編集します。,
Hygrometer Reading Photo,湿度計読書写真,
Identity,アイデンティティ,
Idx,インデックス,
"If enabled, indicates this is a grouping node (usually not directly actionable).",有効な場合、これはグループ化ノード(通常は直接実行できません)であることを示します。,
In List View,リストビュー内,
In Progress,進行中,
In Service,サービス,
In Transit,輸送中,
Inactive,非アクティブ,
Initial Assessment Notes,初期評価ノート,
Initial Condition Notes,初期条件のノート,
Initial Intake Photos,初期インテーク写真,
Initial Relative Humidity (%),初期相対湿度 (%),
Initial Setup,初期設定,
Initial Temperature (°C),初期温度(°C),
Inspected By,検査担当,
Inspection,検査検査,
Inspection Date,検査日,
Inspection Reference,検査の参照,
Inspection Type,検査タイプ,
Inspection Type Name (Inventory),検査タイプ名(在庫),
Inspection Type Name (Repair/Maintenance),検査タイプ名(修理・メンテナンス),
Instrument,アクセサリー,
Instrument Category,機器カテゴリ,
Instrument Condition,器械の状態,
Instrument Delivered to Customer,お客さまに届く機器,
Instrument ID,機器ID,
Instrument Information,機器情報,
Instrument Inspection,器械の点検,
Instrument Inventory Report,機器在庫報告,
Instrument Item Code,器械項目コード,
Instrument Key,器械のキー,
Instrument Model,器械モデル,
Instrument Model ID,器械モデルID,
Instrument Photos,器械写真,
Instrument Profile,器械のプロフィール,
Instrument Profile ID,機器プロファイルID,
Instrument Rested Min. 4 Hours Before Handling,器械は分を残りました。 取扱開始4時間前,
Instrument Serial Number,機器シリアル番号,
Instrument Service History,機器サービス履歴,
Instrument Setup,器械の組み立て,
Instrument Status,器械の状態,
Instrument Type,器械のタイプ,
Instrument record for context (auto-filled from parent where possible).,コンテキストのインストゥルメントレコード(可能な親から自動充填)。,
Instruments Currently Owned,現在保有している機器,
Int,数値,
Intake,インテーク,
Intake Date & Time,取込み日時,
Intake Naming Series,インテークネーミングシリーズ,
Intake Record ID,取込み記録ID,
Intake Type,取入口のタイプ,
Interaction Logs,インタラクションログ,
Interaction Type,相互作用のタイプ,
Internal identifier for this template (kept unique and set only once).,このテンプレートの内部識別子(一意を置き、一度だけ設定)。,
Inventory,在庫,
Inventory Action,在庫アクション,
Inventory Delta,在庫のデルタ,
Is Active,アクティブ,
Is Group,グループ,
Is Open Key,オープンキー,
Is Secondary Pad,二次パッド,
Is this a secondary pad? (Secondary pads are the pads that are controlled by anything but the players finger. E.g. The LH2 is a secondary key when the RH1 is pressed for 1-and-1,これは二次パッドですか? (二次パッドは、プレーヤーの指で制御されているパッドです。 お問い合わせ LH2 は 1 および 1 のために RH1 が押されたとき二次キーです,
Issue,課題,
Issue Description,問題の記述,
Issued,課題,
Issued Date,発行日,
Issued To (Customer),顧客への発行,
Item,アイテム,
Item Code,アイテムコード,
Item Name,項目名,
Items,アイテム,
"JSON file with detection details (x, y, r, confidence, method, quality metrics). Useful for audit and troubleshooting.",検出の細部(x、y、r、信任、方法、質のメートル)が付いているJSONファイル。 監査やトラブルシューティングに役立ちます。,
Kept for backward compatibility; use warranty_end_date,後方互換性のKept; use Guarantee_end_date,
Key,キー,
Key Height (mm),キーの高さ(mm),
Key Height Preference,キーの高さの環境,
Key Plating,主めっき,
Key System,主システム,
Keyboard Shortcuts,キーボードショートカット,
Keywork Condition,キーワークの状態,
Keywork Plating,Keyworkのめっき,
Lab,アーカイブ,
Lab Technician,検査技師,
Labels & Mapping,ラベル&マッピング,
Labor Hours,労働時間,
Last Active,最後のアクティブ,
Last Calibrated,最終キャリブレーション,
Last Intake Date,最終取込み日,
Last Name,お名前（姓）,
Last Visit Date,最終訪問日,
Ligature,リソース,
Line Items,ラインアイテム,
Link to the Stock Entry created by Update Inventory. Click to open the voucher.,アップデートインベントリによって作成された株式エントリへのリンク。 クーポンを開くにはクリックしてください。,
Linkage,リンク集,
Loaner Instrument,Loanerの器械,
Loaner Record,ローナーレコード,
Loaner Return Check,Loaner 返品確認,
Loaner Serial Number,Loaner シリアル番号,
Loaner Status,融資状況,
Location,場所,
Log Entry,ログ入力,
Log Time,ログタイム,
Logged By,ログイン,
Logs,ログ,
Lost,失われた,
Low,低,
Mailing Address,メールアドレス,
Maintenance,保守,
Manufacturer,製造元,
Map to stock Serial No when the unit is on your books,株式シリアルへの地図 単位があなたの本にあるときいいえ,
Mapped Brand,マッピングブランド,
Mark this as a duplicate of another serial record,別のシリアルレコードの重複としてこれをマークする,
Marker Side Length (mm),マーカーの側面の長さ(mm),
Marketing Photo Gallery,マーケティングフォトギャラリー,
Material Usage,物質的な使用法,
Material Used,使用される材料,
Materials Used,使用される材料,
Max Radius (px),最高の半径(px),
"Maximum pad radius in pixels. If using Auto Pixel Radius from mm, this updates automatically after processing.",ピクセルの最大パッド半径。 自動ピクセル半径をmmから使用すれば、処理の後で自動的にこの更新。,
Measurement Session,測定セッション,
Measurement Type,測定のタイプ,
Measurements,測定値,
Media & Photos,メディア&写真,
Medium,普通,
Meta,ログイン,
Method,方法,
Metric,メトリック,
Min Radius (px),最小半径(px),
"Minimum pad radius in pixels. If using Auto Pixel Radius from mm, this updates automatically after processing.",ピクセルの最小パッド半径。 自動ピクセル半径をmmから使用すれば、処理の後で自動的にこの更新。,
Model,モデル,
Model this template is designed for (used for pad maps and model-specific defaults).,このテンプレートは(パッドマップとモデル固有のデフォルトで使用されます) 用に設計されています。,
Modification Date,変更日,
Modified By,更新者,
Mouthpiece,マウスピース,
Name,名前,
Naming Series,シリーズ名を付ける,
New,新着,
New End Date,年末年始,
New Start Date,新規開始日,
Newsletter Subscription,ニュースレター購読,
Next Calibration Due,次のキャリブレーションデュース,
Normalized Serial,正規化シリアル,
Notes,インフォメーション,
Notify User on Stock Issues,株式に関するユーザーを通知する,
No‑ML Calibration,いいえMLの口径測定,
Number of Keys/Rings,キー/リングの数,
OK,お問い合わせ,
"Observations, environmental conditions, or session comments.",観察、環境条件、セッションコメント,
Old End Date,古い終了日,
Old Start Date,古い開始日,
On Hold,保留,
Open,オープン,
Operation,作業,
Operation Template,操作テンプレート,
Operation Type,操作のタイプ,
Operations Performed,運営実績,
Operations to pre-populate into Clarinet Initial Setup → Operations Performed. Each row describes a standard operation you routinely perform.,クラリネット初期設定 → 操作の実行にプレポップする操作. 各行は、日常的に実行する標準的な操作について説明します。,
Optional color tag for visual grouping in list and Kanban views.,リストとカンバンビューのビジュアルグループ化のためのオプションカラータグ。,
Optional item description shown on the certificate or internal reports.,証明書または内部レポートに記載されているオプション項目の説明。,
Optional notes that will be copied to the generated Clarinet Setup Task.,生成された Clarinet セットアップ タスクにコピーされるオプションのメモ。,
Optional parent group task (for hierarchical grouping).,オプションの親グループタスク(階層グループの場合)。,
"Ordering hint for task lists and generation from templates (use spaced values like 10, 20, 30 to allow inserts).",タスクリストやテンプレートから生成するためのヒントを注文する(10、20、30などのスペース化された値を使用して、インサートを許可します)。,
"Ordering number used when generating tasks (e.g., 10, 20, 30).",タスクを生成するときに使用する番号(例、10、20、30)。,
Other,その他,
Overall Condition,全体的な条件,
Overall Passed,総合渡された,
Overdue,期限超過,
Overview,プロフィール,
Owner,所有者,
Owner Name,オーナー名,
Pad Condition,パッドの状態,
Pad Diameter (mm),パッドの直径(mm),
Pad ID,パッドID,
Pad Map,パッドマップ,
Pad Name,パッド名,
Pad Position,パッドの位置,
Pad Type,パッドのタイプ,
Pad Type (Current),パッドタイプ(カレント),
Parameter,パラメータ,
Parent Pad,親パッド,
Parent Task,親タスク,
Parent Task's Subject,親タスクの主題,
"Parent clarinet setup record this task belongs to. Used for filtering, progress roll-up, and navigation.",親クラリネットセットアップレコードはこのタスクに所属しています。 ろ過、進行ロールアップおよび運行のために使用される。,
Part Code,パートコード,
Passed,合格しました,
Passed?,渡されたか。,
Paused,パユース,
Pending,保留,
Pending Review,レビュー待ち,
Percent Complete,完了率,
Percent complete for this task. Automatically set to 100% when status is Completed; contributes to parent roll-up.,このタスクが完了するまで ステータスが完了すると自動的に100%に設定され、親ロールアップに貢献します。,
Percentage,パーセンテージ,
Performed By,出演者:,
Performed By (Shop Name),出演:(商号),
Phone,電話,
Phone Number,電話番号,
Photo,プロフィール,
Photo Timestamp,フォトタイムスタンプ,
Photos at Return,返品の写真,
"Physical side length of the printed marker in millimeters (e.g., 50). This ensures millimeter‑accurate pixel scaling.",ミリメートル(50など)の印刷マーカーの物理的な側面の長さ。 ミリ単位の精度のピクセルスケーリングを保証します。,
Pitch Standard,ピッチ規格,
Plan Date,プランの日付,
Plan Status,計画状況,
Planned Tasks,計画されたタスク,
Planned duration in days for the generated task (at least 1).,生成されたタスク(少なくとも1)の日に計画された期間。,
Planned end date. Must be on/after Expected Start. Enables Gantt view.,計画終了日。 予定開始以降でなければなりません。 ガントビューを有効にします。,
Planned start date. Enables Gantt view.,予定開始日 ガントビューを有効にします。,
Planning,計画,
Planning notes or special instructions for this service plan.,サービスプランのメモや特別な指示を計画する。,
Player Level,プレイヤーレベル,
Player Profile,プレイヤープロフィール,
Player Profile ID,プレーヤーのプロフィールID,
"Please only input the type of material of the pad. (E.g. Leather, Cork, Double-Skin, GoreTex, etc.)",パッドの材料の種類だけ入力してください。 (革、コルク、ダブルスキン、ゴアテックスなど),
Portal,ポータル,
Posting Date,転記日付,
Predecessor tasks that must be Completed before this task can proceed. Each row links to another Clarinet Setup Task.,このタスクが進められる前に完了しなければならないタスクを優先します。 各行は、別の Clarinet セットアップ タスクにリンクします。,
Preferred Name,お名前(必須),
Preferred Pad Type,推奨パッド タイプ:,
Preliminary Estimate,予備的な見積もり,
Prepared By,準備完了,
Previous Repairs,前の修理,
Primary Email,プライマリメール,
Primary Phone,第一次電話,
Primary Playing Style(s),プライマリプレイスタイル(s),
Primary Profile?,主なプロフィール,
Primary Teacher / Mentor,第一次教師/メンター,
Priority,優先度,
Priority for scheduling and triage.,スケジューリングとトリアージの優先度。,
Priority level for this setup project.,このセットアッププロジェクトの優先度レベル。,
Priority to apply to the generated task.,生成されたタスクに適用する優先順位。,
Processed At,プロセス,
Processed Preview,加工プレビュー,
Processing Params,加工パラム,
Profile Creation Date,プロフィール作成日,
Profile Image (Hero Shot),プロフィール画像(ヒーローショット),
Profile Status,プロフィールの状態,
Profile Type,プロフィールのタイプ,
Progress,進捗,
Project Details,プロジェクトの詳細,
Project Information,プロジェクト情報,
"Projects-like task used to track clarinet setup/repair work for a single instrument. Supports scheduling, priority, dependencies, progress roll-up to the parent Clarinet Initial Setup, and Gantt/Kanban list modes.",単一の楽器のためのクラリネットのセットアップ/修理作業を追跡するために使用されるプロジェクトのようなタスク。 親Clarinet初期設定へのスケジューリング、優先順位、依存関係、進捗ロールアップ、ガント/カンバンリストモードをサポートします。,
Promise Date,約束の日付,
Promised Completion Date,約束された完了日,
Pulse Update,パルスアップデート,
Purchase,仕入,
Purchase Date,購入日,
Purchase Order,発注,
Purchase Receipt,領収書,
QA,品質保証,
QA Checklist,QAチェックリスト,
QA Technician,QAの技術者,
QA workflow state; managed automatically.,QAワークフローの状態。自動的に管理される。,
QC Certificate,QCの証明書,
Qty,数量,
Quality OK,品質OK,
Quantity,数量,
Quantity consumed.,消費される量。,
Quantity to post to stock. Defaults to Approved Count. You may override for partial postings or adjustments.,在庫へのポストへの量。 承認されたカウントへのデフォルト。 部分的な投稿や調整のためにオーバーライドすることができます。,
Quotation Date,見積り日,
Quoted Work,引用作品,
RH (%),RH (%),
Rate,単価／率,
Rate ($/hr),レート($ / 時間),
Rating,評価,
Raw serial string from Instrument.serial_no,Instrument.serial_no からの未加工シリアル文字列,
Read Only,読み取り専用,
Ready,レディー,
Reason,理由,
Receipt / Proof of Service,受取人/サービスの証拠,
Received,受領,
Recorded By,によって記録される,
Reed Brand,リードブランド,
Reed Model,リードモデル,
Reed Strength,リード強度,
Reference,リファレンス,
Reference DocType,参照DocType,
Reference Doctype,参照文書型,
Reference Name,参照名,
Referral Source,紹介の源,
Rejected,拒否,
Related Instrument,関連機器,
Relationship to Client,クライアントとの関係,
Reload,リロード,
Remarks,備考,
Removed Date,削除された日付,
Reopen,再オープン,
Repair,修理,
Repair Details,修理内容,
Repair Estimate,修理見積り,
Repair Feedback,修理フィードバック,
Repair Issue,修理問題,
Repair Logging,修理 ロギング,
Repair Notes,修理ノート,
Repair Order,修理注文,
Repair Portal,修理ポータル,
Repair Portal Settings,修復ポータル設定,
Repair Reference,修理参照,
Repair Request,修理依頼,
Requested Upgrades,リクエストされたアップグレード,
Requests,リクエスト,
Require Instrument Inspection on Intake,取入口の器械の点検を要求して下さい,
Required,お問い合わせ,
Required Fields,必須フィールド,
Requires Calibration?,校正が必要ですか?,
Resolve,解決する,
Resolved,解決済み,
Resolved Item,解決された項目,
Restore,復元,
Retired,リティレッド,
Returned,返品について,
Returned to Customer,お客さまへ,
Review Status,レビューステータス,
Rounded Total,合計（四捨五入）,
SMS,SMS,
Sales,販売,
Sales Manager,営業部長,
Sales User,販売ユーザー,
Scan Context,スキャンコンテキスト,
Scan Time,スキャン時間,
Scanned Barcode,スキャンされたバーコード,
Scheduled,スケジュール設定済,
Scheduled Date,スケジュール日付,
Seal Status,シールの状態,
Section,セクション,
Selling Price List,販売価格リスト,
Sequence,シーケンス,
Serial Identity,シリアル・アイデンティティ,
Serial No,シリアル番号,
Serial No.,シリアル番号,
Serial Number,シリアル番号,
Serial Number Verification & Status,シリアル番号の検証とステータス,
Serial Photo,シリアルフォト,
Serial Source,シリアルソース,
Serial number of the instrument being serviced (traceability).,サービスされている機器のシリアル番号(トレーサビリティ)。,
Serial/ID,シリアル/ID,
Service Date,サービスの日付,
Service Description,サービス内容,
Service Photo Log,サービス写真の記録,
Service Plan,サービスプラン,
Service Planning,サービス企画,
Service Task,サービスタスク,
Service Type,サービスタイプ,
Service Type Requested,サービスのタイプ 要求される,
Session Defaults,セッションのデフォルト,
Session status: controls lab and QA review visibility.,セッションのステータス:ラボとQAレビューの可視性を制御します。,
Setup,セットアップ,
Setup Content,セットアップコンテンツ,
Setup Date,セットアップの日付,
Setup ID,セットアップID,
Setup Logs,セットアップログ,
