System Manager,Umuyobozi wa sisitemu,
Task,Inshingano,
Task Description,Ibisobanuro,
Task Name,Izina ry&#39;inshingano,
Task Type,Ubwoko bw&#39;inshingano,
Tasks,Inshingano,
Template Name,Izina ry&#39;icyitegererezo,
Terms,Amagambo,
Text,Inyandiko,
Timestamp,Igihe,
Title,Umutwe,
To Date,Itariki,
Tools,Ibikoresho,
Total Cost,Igiciro cyose,
Totals,Umubare,
Type,Andika,
UOM,UOM,
Unit,Igice,
Unknown,Ntazwi,
Unverified,Kutagenzurwa,
Urgent,Byihutirwa,
Valid From,Byemewe Kuva,
Valid Till,Kugeza,
Valid Upto,Byemewe Upto,
Valuation Rate,Igipimo cy&#39;Agaciro,
Value,Agaciro,
Verification,Kugenzura,
Verified By,Byagenzuwe na,
Version,Inyandiko,
View Website,Reba Urubuga,
Warehouse,Ububiko,
Warranty,Garanti,
Workflow State,Leta ikora,
Working,Gukora,
