Operation,Operacja,
Other,Inne,
Overdue,Zaległy,
Owner,Właściciel,
Parameter,Parametr,
Parent Task,Zadanie rodzica,
Passed,Zdał,
Pending,W toku,
Pending Review,Czekający na rewizję,
Percent Complete,Procent ukończony,
Percentage,Odsetek,
Phone,Telefon,
Phone Number,Numer telefonu,
Planning,Planowanie,
Portal,Portal,
Posting Date,Data publikacji,
Priority,Priorytet,
Progress,Postęp,
Purchase,Zakup,
Purchase Date,Data zakupu,
Purchase Order,Zamówienie,
Purchase Receipt,Potwierdzenie zakupu,
Qty,Ilość,
Quantity,Ilość,
Rate,Stawka,
Rating,Ocena,
Read Only,Tylko do odczytu,
Reason,Powód,
Received,Otrzymano,
Reference,Referencja,
Reference DocType,Odniesienie do DocType,
Reference Doctype,DocType Odniesienia,
Reference Name,Nazwa referencyjna,
Rejected,Odrzucono,
Reload,Przeładuj,
Remarks,Uwagi,
Reopen,Otworzyć na nowo,
Resolve,Rozwiązać,
Resolved,Zdecydowany,
Restore,Przywracać,
Rounded Total,Końcowa zaokrąglona kwota,
SMS,SMS,
Sales,Sprzedaż,
Sales Manager,Menadżer Sprzedaży,
Sales User,Sprzedaż użytkownika,
Scheduled,Zaplanowane,
Scheduled Date,Zaplanowana Data,
Section,Sekcja,
Selling Price List,Cennik sprzedaży,
Serial No,Nr seryjny,
Session Defaults,Domyślne ustawienia sesji,
Setup,Ustawienia,
Shipping,Wysyłka,
Signature,Podpis,
Signed,Podpisano,
Signed On,Podpisano,
Small Text,Mały tekst,
Sold,Sprzedany,
Source DocType,Źródło DocType,
Source Warehouse,Magazyn źródłowy,
Standard,Standard,
Start,Start,
Status,Status,
Stock Entry,Zapis magazynowy,
Stock UOM,Jednostka,
Student,Student,
Subject,Temat,
Submit,Zatwierdź,
Submitted,Zgłoszny,
Subtotal,Razem,
Suspended,Zawieszony,
System Manager,System Manager,
Task,Zadanie,
Task Description,Opis zadania,
Task Name,Nazwa zadania,
Task Type,Typ zadania,
Tasks,Zadania,
Template Name,Nazwa szablonu,
Terms,Warunki,
Text,Tekst,
Timestamp,Znacznik czasu,
Title,Tytuł,
To Date,Do daty,
Tools,Narzędzia,
Total Cost,Koszt całkowity,
Totals,Sumy całkowite,
Type,Typ,
UOM,Jednostka miary,
Unit,szt.,
Unknown,Nieznany,
Unverified,Niesprawdzony,
Urgent,Pilne,
Valid From,Ważne od,
Valid Till,Obowiązuje do dnia,
Valid Upto,Valid Upto,
Valuation Rate,Wskaźnik wyceny,
Value,Wartość,
Verification,Weryfikacja,
Verified By,Zweryfikowane przez,
Version,Wersja,
View Website,Zobacz stronę WWW,
Warehouse,Magazyn,
Warranty,Gwarancja,
Workflow State,Stan Przepływu Pracy,
Working,Pracuje,
