Checklist Items,Lista de verificación Artículos,
"Checklist rows to pre-populate into Clarinet Initial Setup → Checklist (e.g., safety check, leak test).","Lista de verificación de filas para pre-poblar en Clarinet Inicial Setup → Lista de verificación (por ejemplo, control de seguridad, prueba de fuga).",
Child table storing predecessor tasks (dependencies) for a Clarinet Setup Task. Each row links to another task that must be Completed before the current task can proceed.,Plantilla infantil que almacena tareas de predecesor (dependencias) para una tarea de configuración de Clarinet. Cada fila vincula a otra tarea que debe completarse antes de que la tarea actual pueda continuar.,
Child table storing template-level task dependencies. Each row references another template task by sequence number that must be completed before the current template task can proceed.,Apoyo a las dependencias de tareas de nivel de plantilla para los niños. Cada fila hace referencia a otra tarea de plantilla por número de secuencia que debe completarse antes de que la tarea actual de plantilla pueda continuar.,
Child table that defines task templates within a Setup Template. Each row generates a real Clarinet Setup Task with expected schedule and priority when applied to a Clarinet Initial Setup.,Tabla infantil que define plantillas de tareas dentro de una plantilla de configuración. Cada fila genera una verdadera tarea de configuración de Clarinet con el horario esperado y la prioridad cuando se aplica a una configuración inicial Clarinet.,
"Child table used to record materials consumed during clarinet setup/repair. Each row captures item, quantity, unit, rate, and extended amount for costing and documentation.","Tabla infantil utilizada para registrar materiales consumidos durante la configuración de clarinete/reparación. Cada fila captura el elemento, cantidad, unidad, tarifa y cantidad extendida para el costo y la documentación.",
"Choose classic needle, moving strobe bars, or both.","Elija aguja clásica, barras de estrobos móviles, o ambas.",
"Choose how stock should be adjusted: Increase (Material Receipt), Decrease (Material Issue), or No Change (for review only).","Elija cómo se debe ajustar el stock: Aumentar (Recibo Material), Disminuir (Material Issue), o No Cambiar (para revisión solamente).",
"Choose your input device. For best results, disable OS-level noise suppression/AGC for this app.","Elige tu dispositivo de entrada. Para obtener mejores resultados, deshabilitar la supresión de ruido a nivel de OS/AGC para esta aplicación.",
Clarinet Initial Setup,Configuración inicial Clarinet,
Clarinet Intake,Entrada Clarinet,
Clarinet Intake reference is required.,Clarinet Se requiere referencia de admisión.,
Clarinet Model,Modelo Clarinet,
Clarinet Pad Map,Mapa de la plataforma Clarinet,
Clarinet Setup Log,Registro de configuración de Clarinet,
Clarinet Setup Task,Tareas de configuración de Clarinet,
Client,Cliente,
Client Instrument Profile,Perfil del Instrumento Cliente,
Client Repair Preferences,Preferencias de reparación del cliente,
Close,Cerrar,
Closed,Cerrado,
Color,Color,
Comment,Comentario,
Comments,Comentarios,
Communication Preference,Preferencias de comunicación,
Company,Compañía,
Company owning the selected Warehouse. Filled automatically.,Empresa dueña del Almacén seleccionado. Rellenado automáticamente.,
Complete,Completar,
Complete Task,Tareas completas,
Completed,Completado,
Component,Componente,
"Component Ref (Tone Hole, Key, etc.)","Componente Ref (Tone Hole, Key, etc.)",
Concert,Concierto,
Concert (no transposition),Concierto (sin transposición),
Condition,Condición,
Condition & Inspection,Estado de inspección,
Condition / Finding,Estado / Encontrar,
Condition Images,Estado Imágenes,
Condition Logs,Estado Logs,
Condition Notes,Notas de Estado,
Conf,Conf,
Consent Content,Contenido de consentimiento,
Consent Form,Formulario de consentimiento,
Consent Log,Consentimiento Log,
Consent Template,Plantilla de Consentimiento,
Consent Type,Tipo de consentimiento,
Contact,Contacto,
Contact Email,Correo electrónico de contacto,
Contact Phone,Teléfono de Contacto,
Controlled Environment Confirmed,Medio ambiente controlado confirmado,
Controls,Controles,
Controls frequency resolution vs. latency/CPU.,Controla la resolución de frecuencia vs. latencia/CPU.,
Conversion Rate,Tasa de conversión,
Copied Task ID to clipboard.,Copiado ID de tarea para cortar.,
Cork Condition,Estado de corcho,
Could not approve count.,No podía aprobar la cuenta.,
Could not derive a normalized serial from input,No podría derivar una serie normalizada de la entrada,
Could not generate ArUco marker (opencv-contrib required).,No podría generar el marcador ArUco (contribo de ápencv requerido).,
Could not read the attached image.,No podía leer la imagen adjunta.,
Count Logs,Cuenta Logs,
Create,Crear,
Create Clarinet Setup,Crear configuración de Clarinet,
Create Tasks from Template,Crear tareas de la plantilla,
Created From,Creado desde,
Created On,Creado el,
Created To,Creado a,
Created {0} task(s) from template.,Creado {0} tarea(s) de la plantilla.,
Creating Repair Order...,Crear orden de reparación...,
Creating setup...,Creando la configuración...,
Creating tasks...,Crear tareas...,
Currency,Divisa / Moneda,
Current Accessories Log,Accesorios actuales Log,
Current Location,Ubicación actual,
Current Status,Estado actual,
Current lifecycle state of the tool. Managed by workflow automation.,Estado actual del ciclo de vida de la herramienta. Gestionado por automatización de flujos de trabajo.,
Current state of the task within the setup workflow.,Estado actual de la tarea dentro del flujo de trabajo de configuración.,
Current status of this setup project.,Situación actual de este proyecto de configuración.,
Current workflow state of this service plan. Managed by workflow automation.,Flujo de trabajo actual estado de este plan de servicio. Gestionado por automatización de flujos de trabajo.,
Currently Paired,Actualmente emparejado,
Custom,Personalizar,
Customer,Cliente,
Customer Accepted,Cliente aceptado,
Customer Approval,Aprobación del cliente,
Customer Email,Correo electrónico,
Customer Full Name,Nombre completo del cliente,
Customer ID,Identificación del cliente,
Customer Lifetime Value,Valor de la vida del cliente,
Customer Name,Nombre del cliente,
Customer Phone,Teléfono,
Customer Type,Tipo de Cliente,
Customer Upgrade Request,Solicitud de actualización del cliente,
Customer and pricing fields must be empty for New Inventory inspections.,Los campos de clientes y precios deben estar vacíos para las inspecciones del nuevo inventario.,
Customer mismatch with Repair Order {0}.,Desajuste del cliente con la orden de reparación {0}.,
Customer's Stated Issue,Asunto del cliente,
Cycle-to-cycle frequency (%) and amplitude (%) variability; stability proxies,Variabilidad de ciclo a ciclo (%) y amplitud (%); proxies de estabilidad,
D,D,
Daily Playing Schedule Explained,Horario de juego diario explicado,
Damage Observed,Daños observados,
Data,Datos,
Date,Fecha,
Date / Time,Fecha / hora,
Date Given,Fecha dada,
Date Linked,Fecha vinculada,
Date Reported,Fecha informada,
Date and Time of Unboxing,Fecha y hora de unboxing,
Date of Record,Fecha del registro,
Date of Return,Fecha de regreso,
Date of the most recent calibration.,Fecha de la calibración más reciente.,
Date when the next calibration is required for compliance.,Fecha en que se requiere la siguiente calibración para el cumplimiento.,
Days after the Setup Date that the generated task should start (0 = same day).,Días después de la fecha de configuración que la tarea generada debe comenzar (0 = mismo día).,
Default,Predeterminado,
Default Company,Compañía predeterminada,
Default Inspection Warehouse,Default Inspection Warehouse,
Default Item Group,Grupo de artículos predeterminado,
Default Operations,Operaciones por defecto,
Default Priority,Prioridad predeterminada,
Default Source Warehouse,Almacén de origen,
Default Technician,Técnico por defecto,
Default Value,Valor predeterminado,
Default priority level for setups created from this template.,Nivel de prioridad predeterminado para las configuraciones creadas a partir de esta plantilla.,
Default technician for setups using this template.,Técnico predeterminado para configuraciones usando esta plantilla.,
Defaults,Predeterminados,
"Defines reusable defaults for clarinet setup: operations, checklist items, and a list of template tasks. When applied to a Clarinet Initial Setup, this template can populate operations, checklist, and generate scheduled tasks.","Define los defectos reutilizables para la configuración de clarinete: operaciones, elementos de lista de verificación y una lista de tareas de plantilla. Cuando se aplica a una configuración inicial de Clarinet, esta plantilla puede poblar operaciones, lista de verificación y generar tareas programadas.",
Delayed,Retrasado,
Delivered,Enviado,
Depends On,Depende de,
Depends on Sequence,Depende de Secuencia,
Deposit Paid,Depósito Pagado,
Description,Descripción,
Description / Notes,Descripción / Notas,
Desk Tuner,Desk Tuner,
"Detailed procedure, acceptance criteria, measurements, or notes.","Procedimiento detallado, criterios de aceptación, mediciones o notas.",
Details / Notes,Detalles / Notas,
Detected Count,Cuentas detectadas,
Detected Note,Nota detectada,
Detections Meta,Detección Meta,
Diagnostic Metrics,Metrices diagnósticas,
Dictionary used to generate/recognize the marker. Use the same value as printed in your Shooting Kit PDF.,Diccionario utilizado para generar/reconocer el marcador. Utilice el mismo valor que impreso en su kit de tiro PDF.,
Discount (%),Descuento (%),
Discount (%) must be between 0 and 100.,El descuento debe ser entre 0 y 100.,
Discount Amount,Descuento,
Discount Type,Tipo de descuento,
Discount cannot exceed Subtotal.,El descuento no puede exceder la Subtotal.,
Display,Visualización,
Document Name,Nombre de Documento,
Document Type,Tipo de Documento,
Documentation,Documentación,
Draft,Borrador,
Drift,Drift,
Drift (c/s),Drift (c/s),
Due Date,Fecha de vencimiento,
Due This Week,Debido a esta semana,
Duplicate Handling,Manipulación duplicada,
Duplicate Of,Duplicado de,
Duplicate sequence in Template Tasks: {0},Secuencia duplicada en tareas de plantilla: {0},
Duplicate serial for brand '{0}' detected across instruments: {1},Duplicar serie para marca '{0}' detectado a través de instrumentos: {1},
Duplicate serial for this Instrument already exists: {0},Duplicar serie para este Instrumento ya existe: {0},
Duration,Duración,
Dyn,Dyn,
Dyn Range (dB),Dyn Range (dB),
ERPNext Asset,ERPNext Asset,
ERPNext Asset record for this tool (if tracked financially).,ERPNext Registro de activos para esta herramienta (si se rastrea financieramente).,
ERPNext Item to update (must be a Stock Item). Example: 'Clarinet Pad – 10 mm'.,ERPSiguiente artículo para actualizar (debe ser un artículo de stock). Ejemplo: 'Clarinet Pad - 10 mm'.,
ERPNext Serial No (Inventory),ERPSiguiente serie No (Inventario),
Each row must include a Photo.,Cada fila debe incluir una foto.,
Each row must specify Visual Status.,Cada fila debe especificar el estado visual.,
Each row must specify the Tone Hole Number.,Cada fila debe especificar el número de Tone Hole.,
Editing is not allowed while operation is Blocked.,No se permite la edición mientras se bloquea la operación.,
Email,Correo electrónico,
Email Address,Dirección de correo electrónico,
Email Player,Email,
Employee / Technician,Empleado / Técnico,
Employment Status,Situación laboral,
Enable to use the printed ArUco marker for scale and perspective correction. Keep the marker flat in the photo.,Permite utilizar el marcador ArUco impreso para la corrección de escala y perspectiva. Mantenga el marcador en la foto.,
Enabled,Habilitado,
Enhancements,Mejoras,
Entered By,Entrado,
Entry Date,Fecha de entrada,
Environment,Medio ambiente,
Environment Log,Environment Log,
Equipment Preference(s),Preferencias del equipo,
Error,Error,
Error processing tone fitness.,Tratamiento de errores tono fitness.,
Error saving leak test.,Prueba de escape de error.,
Estimated Completion,Conclusión estimada,
Estimated Cost,Costo estimado,
Estimated Hours,Horas estimadas,
Estimated Materials Cost,Costo estimado de los materiales,
Estimated Total Cost,Costo total estimado,
Estimated labor hours required for this setup type.,Horas de trabajo estimadas necesarias para este tipo de configuración.,
Estimated materials cost for this setup project.,Costo estimado de materiales para este proyecto de configuración.,
Estimated materials cost for this setup type.,Costo estimado de materiales para este tipo de configuración.,
Estimated total cost for this setup project.,Costo total estimado para este proyecto de configuración.,
Estimated total cost including labor and materials.,Costo total estimado incluyendo mano de obra y materiales.,
Estimated vibrato rate and approximate depth in cents,Tasa de vibrato estimada y profundidad aproximada en centavos,
Estimates & Defaults,Estimaciones &quot; Por defecto,
"Event log: processing runs, approvals, and inventory postings with user and timestamp.","Registro de eventos: procesamiento de carreras, aprobaciones y publicaciones de inventario con usuario y timetamp.",
Excellent,Excelente,
Expected End,Final esperado,
Expected End Date,Fecha de finalización prevista,
Expected End Date cannot be before Expected Start Date.,Fecha final esperada no puede ser antes de la fecha de inicio esperada.,
Expected End cannot be earlier than Expected Start.,Se prevé El fin no puede ser antes de lo esperado.,
Expected Return Date,Fecha de regreso prevista,
Expected Start,Inicio previsto,
Expected Start Date,Fecha prevista de inicio,
Expected Start Date or Setup Date is required to create tasks.,Fecha de inicio esperada o fecha de configuración es necesaria para crear tareas.,
Expected Start Offset (days),Inicio esperado Offset (días),
Expected completion date for this setup project.,Fecha de finalización prevista para este proyecto de configuración.,
Expected start date for this setup project.,Fecha de inicio prevista para este proyecto de configuración.,
Expired,Expirado,
Extended line amount (qty × rate). Kept read-only; computed server-side and mirrored client-side.,Cantidad de línea extendida (tamaño qty ×). Se mantuvo solo lectura; el lado del servidor computado y el lado del cliente espejo.,
External Work Logs,Registros de trabajo externos,
E♭,E bebe,
E♭ Clarinet,E bebida Clarinet,
FFT,FFT,
FFT Size,FFT Tamaño,
Failed,Falló,
Failed to attach files to the document.,Failed to attach files to the document.,
Failed to create or submit Stock Entry.,Failed to create or submit Stock Entry.,
Failed to load default operations. Please contact an administrator.,"Failed to load default operations. Por favor, contacte con un administrador.",
Failed to persist results.,No persistió en los resultados.,
Failed to save impedance snapshot.,Failed to save impedance snapshot.,
Failed to save intonation session.,Failed to save intonation session.,
Fast,Rápido,
Fetching linked Person…,Trayendo a Persona vinculada...,
Field Label,Field Label,
Field Type,Tipo de campo,
Field Values,Valores sobre el terreno,
Final Comments,Observaciones finales,
Final Qa Checklist,Lista final de verificación de Qa,
First Name,Primer Nombre,
Float,Coma Flotante,
Found existing Pad Map: {0},Existencias Mapa de Pad: {0},
Frappe Support,Soporte de Frappe,
"Free‑form notes for this intake (e.g., photo conditions, pad sizes mix, any anomalies).","Notas de forma gratuita para esta ingesta (por ejemplo, condiciones de foto, mezcla de tamaños de pad, cualquier anomalía).",
Friendly name for this intake. Use something meaningful like 'Bb Clarinet Pads – Bench 2 – 2025‑08‑20'.,Nombre amistoso para esta ingesta. Use algo significativo como 'Bb Clarinet Pads – Bench 2 – 2025‐08‐20'.,
From Date,Desde la fecha,
Fs,Fs,
Full Name,Nombre completo,
G#/A Key Connection,G#/A Conexión clave,
Gaussian Blur (odd),Gaussian Blur (odd),
General Information,Información general,
General Notes,Notas generales,
Generate Certificate (PDF),Generar certificado (PDF),
Generating certificate...,Generando certificado...,
Generating pad map...,Generando mapa de pad...,
Good! Hold,¡Bien! Espera.,
Grand Total,Total,
Hann-windowed FFT shown on a logarithmic frequency axis for better peak separation,Hann-windowed FFT mostrada en un eje de frecuencia logarítmica para una mejor separación pico,
Harmonics H1–H10,Armonía H1–H10,
Headline,Título,
Hidden,Oculto,
High,Alto,
High-frequency content ratio; proxy for mechanical/noise floor,ratio de contenido de alta frecuencia; proxy para suelo mecánico / ruidoso,
Higher values reveal quieter harmonics; lower values increase contrast,Los valores superiores revelan armónicos más silenciosos; los valores inferiores aumentan el contraste,
Hire Date,Fecha de inscripción,
Hiss Index,Índice,
History,Historia,
Hold,Mantener,
Hold Goal (s),Hold Goal (s),
Hold progress,Progresos realizados,
Hough Circles inverse ratio of accumulator to image resolution. 1.2–2.0 is typical; lower can improve sensitivity.,Hough Circles inverse ratio of accumulator to image resolution. 1.2–2.0 es típico; menor puede mejorar la sensibilidad.,
Hough accumulator threshold. Higher = fewer detections (more strict). Lower if pads are missed.,umbral acumulador. Más alto = menos detección (más estricta). Bajo si se pierden las almohadillas.,
Hough dp,Hough dp,
Hours,Horas,
Hours (if Labor),Horas (si el trabajo),
Human‑verified final count. This drives the inventory delta by default. Edit if the preview missed or over‑counted any pads.,Cuenta final verificada por humanos. Esto conduce el delta del inventario por defecto. Editar si la vista previa se perdió o superó cualquier almohadilla.,
Hygrometer Reading Photo,Foto higrómetro,
Identity,Identidad,
Idx,Índice,
"If enabled, indicates this is a grouping node (usually not directly actionable).","Si está habilitado, indica que es un nodo de agrupación (normalmente no directamente accionable).",
Ignores very quiet input to avoid false detections.,Ignora insumos muy silenciosos para evitar falsas detecciones.,
Image processing failed. Please verify image quality and try again.,"El procesamiento de imágenes falló. Por favor, verifique la calidad de la imagen e intente de nuevo.",
In List View,En vista de lista,
In Progress,En Progreso,
In Service,Servicios,
In Transit,En Transito,
Inactive,Inactivo,
Initial Assessment Notes,Notas de evaluación iniciales,
Initial Condition Notes,Notas de estado inicial,
Initial Intake Photos,Inicial Intake Photos,
Initial Relative Humidity (%),Humedad relativa inicial (%),
Initial Setup,Configuración inicial,
Initial Temperature (°C),Temperatura inicial (°C),
Input level,Nivel de ingresos,
Insights,Insights,
Inspected By,Inspeccionado por,
Inspection,Inspección,
Inspection Date,Fecha de inspección,
Inspection Reference,Referencia de inspección,
Inspection Type,Tipo de inspección,
Inspection Type Name (Inventory),Nombre del tipo de inspección (inventario),
Inspection Type Name (Repair/Maintenance),Nombre del tipo de inspección (Reparación/Mantenimiento),
Instrument,Instrumento,
Instrument '{0}' not found.,Instrumento no encontrado.,
Instrument Category,Instrumento de categoría,
Instrument Condition,Instrumento Estado,
Instrument Delivered to Customer,Instrumento entregado al cliente,
Instrument ID,Instrument ID,
Instrument ID is required,Se requiere identificación de instrumentos,
Instrument Information,Información sobre instrumentos,
Instrument Inspection,Inspección de instrumentos,
Instrument Inspection created without a Serial No link because the field is configured as Link → 'Serial No' and no ERPNext Serial No exists. Please migrate the field to Link → 'Instrument Serial Number' for full compatibility.,Inspección de instrumentos creada sin serie No hay vínculo porque el campo está configurado como Enlace → 'Serial No' y ningún ERPSiguiente Serial No existe. Por favor migra el campo a Enlace → 'Número de serie de la infraestructura' para la compatibilidad completa.,
Instrument Inventory Report,Instrument Inventory Report,
Instrument Item Code,Código del artículo,
Instrument Key,Instrumento clave,
Instrument Model,Modelo de instrumento,
Instrument Model ID,Instrumento modelo ID,
Instrument Photos,Instrumento,
Instrument Profile,Perfil de instrumentos,
Instrument Profile ID,Perfil del Instrumento,
Instrument Rested Min. 4 Hours Before Handling,Instrumento Rested Min. 4 horas antes de manipular,
Instrument Serial Number,Número de serie de instrumentos,
Instrument Service History,Historial del servicio de instrumentos,
Instrument Setup,Configuración de instrumentos,
Instrument Status,Estado,
Instrument Type,Tipo de instrumento,
Instrument is required.,Se requiere un instrumento.,
Instrument mismatch with Repair Order {0}.,Desigualdad de instrumentos con la orden de reparación {0}.,
Instrument record for context (auto-filled from parent where possible).,Registro de instrumentos para contexto (auto-filled from parent where possible).,
Instrument {0} not found,Instrumento no encontrado,
Instruments Currently Owned,Instrumentos actualmente en vigor,
Int,Int,
Intake,Entrada,
Intake Date & Time,Fecha de entrada,
Intake Naming Series,Intake Naming Series,
Intake Record ID,Identificación de registro,
Intake Type,Tipo de admisión,
Interaction Logs,Logros de interacción,
Interaction Type,Tipo de interacción,
Internal identifier for this template (kept unique and set only once).,Identificador interno para esta plantilla (que se mantiene único y se establece sólo una vez).,
Intonation,Intonación,
Invalid operation type specified.,Tipo de operación inválido especificado.,
Invalid status: {0},Estado inválido: {0},
Inventory,Inventario,
Inventory Action,Inventory Action,
Inventory Delta,Inventory Delta,
Inventory Delta must be non-zero to proceed.,El Delta del Inventario debe ser no cero para proceder.,
Is Active,Está activo,
Is Group,Es un grupo,
Is Open Key,Es llave abierta,
Is Secondary Pad,Es Pad Secundaria,
Is this a secondary pad? (Secondary pads are the pads that are controlled by anything but the players finger. E.g. The LH2 is a secondary key when the RH1 is pressed for 1-and-1,¿Es una almohadilla secundaria? (Las almohadillas son las almohadillas que son controladas por cualquier cosa excepto el dedo de los jugadores. Por ejemplo. El LH2 es una llave secundaria cuando el RH1 es presionado por 1 y 1,
Issue,Incidencia,
Issue Description,Edición,
Issued,Emitido,
Issued Date,Fecha publicada,
Issued To (Customer),A (Customer),
Item,Producto,
Item Code,Código del Producto,
Item Name,Nombre del Producto,
Item and Warehouse are required.,El artículo y el almacén son necesarios.,
Item {0} does not exist.,El artículo {0} no existe.,
Items,Productos,
"JSON file with detection details (x, y, r, confidence, method, quality metrics). Useful for audit and troubleshooting.","Archivo JSON con detalles de detección (x, y, r, confianza, método, métricas de calidad). Útil para auditoría y solución de problemas.",
Jitter (%),Jitter (%),
Jitter/Shimmer,Jitter/Shimmer,
Just Intonation (generic offsets),Just Intonation (generic offsets),
Kept for backward compatibility; use warranty_end_date,Guardado para compatibilidad con retroceso; use guarantee_end_date,
Key,Clave,
Key Height (mm),Altura clave (mm),
Key Height Preference,Preferencia de altura clave,
Key Plating,Placa clave,
Key System,Sistema clave,
Key performance metrics,métricas de rendimiento clave,
Keyboard Shortcuts,Atajos de teclado,
Keywork Condition,Estado clave,
Keywork Plating,Teclado,
Lab,Lab,
Lab Console,Consola de laboratorio,
Lab Results,Resultados del laboratorio,
Lab Technician,Técnico de Laboratorio,
Lab Test not found,Lab Test no encontrado,
Labels & Mapping,Etiquetas &quot; Mapping,
Labor Hours,Horas laborales,
Larger sizes,Gran tamaño,
Last Active,Último Activo,
Last Calibrated,Última calibrada,
Last Intake Date,Última fecha de admisión,
Last Name,Apellido,
Last Visit Date,Fecha de la última visita,
Leak,Leak,
Ligature,Ligadura,
Line Items,Temas de línea,
Link to the Stock Entry created by Update Inventory. Click to open the voucher.,Enlace a la entrada de stock creada por el inventario de actualización. Haga clic para abrir el vale.,
Linkage,Enlace,
Listening… (play a sustained note),Escuchando... (tomar una nota sostenida),
"Live DSP readouts for stability, timbre, and intonation. Hover charts to interpret shape and trend; use Dyn Range to reveal quieter content.","Salidas DSP en vivo para estabilidad, timbre e intonación. Hover gráficos para interpretar la forma y la tendencia; utilizar Dyn Range para revelar contenido más silencioso.",
Live View,Vista en vivo,
